cve,announced_date,year,advisory,title,products,description,url
CVE-2023-4046,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox",# CVE-2023-4046: Incorrect value used during WASM compilation,https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4047,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox",# CVE-2023-4047: Potential permissions request bypass via clickjacking,https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4048,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox",# CVE-2023-4048: Crash in DOMParser due to out-of-memory conditions,https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4049,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox",# CVE-2023-4049: Fix potential race conditions when releasing platform objects,https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4050,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox",# CVE-2023-4050: Stack buffer overflow in StorageManager,https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4051,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox",# CVE-2023-4051: Full screen notification obscured by file open dialog,https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4052,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox",# CVE-2023-4052: File deletion and privilege escalation through Firefox uninstaller,https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4053,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox",# CVE-2023-4053: Full screen notification obscured by external program,https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4054,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox",# CVE-2023-4054: Lack of warning when opening appref-ms files,https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4055,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox",# CVE-2023-4055: Cookie jar overflow caused unexpected cookie jar state,https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4056,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox","# CVE-2023-4056: Memory safety bugs fixed in Firefox 116, Firefox ESR 115.1, Firefox ESR 102.14, Thunderbird 115.1, and Thunderbird 102.14",https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4057,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox","# CVE-2023-4057: Memory safety bugs fixed in Firefox 116, Firefox ESR 115.1, and Thunderbird 115.1",https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4058,2023-08-01,2023,Mozilla Foundation Security Advisory 2023-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-29 Security Vulnerabilities fixed in Firefox 116 Announced August  1, 2023 Impact high Products Firefox",# CVE-2023-4058: Memory safety bugs fixed in Firefox 116,https://www.mozilla.org/en-US/security/advisories/mfsa2023-29/
CVE-2023-4573,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox",# CVE-2023-4573: Memory corruption in IPC CanvasTranslator,https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4574,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox",# CVE-2023-4574: Memory corruption in IPC ColorPickerShownCallback,https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4575,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox",# CVE-2023-4575: Memory corruption in IPC FilePickerShownCallback,https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4576,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox",# CVE-2023-4576: Integer Overflow in RecordedSourceSurfaceCreation,https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4577,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox",# CVE-2023-4577: Memory corruption in JIT UpdateRegExpStatics,https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4578,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox",# CVE-2023-4578: Error reporting methods in SpiderMonkey could have triggered an Out of Memory Exception,https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4579,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox",# CVE-2023-4579: Persisted search terms were formatted as URLs,https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4580,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox",# CVE-2023-4580: Push notifications saved to disk unencrypted,https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4581,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox",# CVE-2023-4581: XLL file extensions were downloadable without warnings,https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4582,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox",# CVE-2023-4582: Buffer Overflow in WebGL glGetProgramiv,https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4583,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox",# CVE-2023-4583: Browsing Context potentially not cleared when closing Private Window,https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4584,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox","# CVE-2023-4584: Memory safety bugs fixed in Firefox 117, Firefox ESR 102.15, Firefox ESR 115.2, Thunderbird 102.15, and Thunderbird 115.2",https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4585,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox","# CVE-2023-4585: Memory safety bugs fixed in Firefox 117, Firefox ESR 115.2, and Thunderbird 115.2",https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-5732,2023-08-29,2023,Mozilla Foundation Security Advisory 2023-34,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-34 Security Vulnerabilities fixed in Firefox 117 Announced August 29, 2023 Impact high Products Firefox",# CVE-2023-5732: Address bar spoofing via bidirectional characters,https://www.mozilla.org/en-US/security/advisories/mfsa2023-34/
CVE-2023-4863,2023-09-12,2023,Mozilla Foundation Security Advisory 2023-40,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-40 Security Vulnerability fixed in Firefox 117.0.1, Firefox ESR 115.2.1, Firefox ESR 102.15.1, Thunderbird 102.15.1, and Thunderbird 115.2.2 Announced September 12, 2023 Impact critical Products Firefox, Firefox ESR, Thunderbird",# CVE-2023-4863: Heap buffer overflow in libwebp,https://www.mozilla.org/en-US/security/advisories/mfsa2023-40/
CVE-2023-5129,2023-09-12,2023,Mozilla Foundation Security Advisory 2023-40,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-40 Security Vulnerability fixed in Firefox 117.0.1, Firefox ESR 115.2.1, Firefox ESR 102.15.1, Thunderbird 102.15.1, and Thunderbird 115.2.2 Announced September 12, 2023 Impact critical Products Firefox, Firefox ESR, Thunderbird",,https://www.mozilla.org/en-US/security/advisories/mfsa2023-40/
CVE-2023-5168,2023-09-26,2023,Mozilla Foundation Security Advisory 2023-41,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-41 Security Vulnerabilities fixed in Firefox 118 Announced September 26, 2023 Impact high Products Firefox",# CVE-2023-5168: Out-of-bounds write in FilterNodeD2D1,https://www.mozilla.org/en-US/security/advisories/mfsa2023-41/
